"station_id","longitude","latitude"
"SiE-Pr-75-6",-68.3941712855683,49.0472660824047
"SiE-Pr-75-7",-68.3965183949983,49.046106899702
"SiE-Pr-75-8",-68.3957999892727,49.0464587597416
"SiE-Pr-75-9",-68.3962225921688,49.0463863916118
"SiE-Pr-75-10",-68.394882250699,49.0469682853657
"SiE-Pr-225-6",-68.3942685675117,49.0455316472459
"SiE-Pr-225-7",-68.3951105555181,49.0451091245862
"SiE-Pr-225-8",-68.3951181903891,49.045239428758
"SiE-Pr-225-9",-68.3936269229254,49.0459070366376
"SiE-Pr-225-10",-68.3946779366933,49.0454678058214
"SiE-Mo-50-6",-68.3923802639437,49.0483227722096
"SiE-Mo-50-7",-68.3927787941293,49.0480940341374
"SiE-Mo-50-8",-68.3926127566349,49.0481803301622
"SiE-Mo-50-9",-68.3938446489319,49.0476865664953
"SiE-Mo-50-10",-68.392954351765,49.048063548094
"SiE-Mo-75-6",-68.3939762621514,49.0474501232667
"SiE-Mo-75-7",-68.3933591224189,49.0475390192651
"SiE-Mo-75-8",-68.3939842672179,49.0473368782035
"SiE-Mo-75-9",-68.393696411047,49.0474649533366
"SiE-Mo-75-10",-68.3935123079316,49.0477053115301
"SiE-Mo-225-6",-68.3906862071873,49.047157382449
"SiE-Mo-225-7",-68.3922393416974,49.0464975804779
"SiE-Mo-225-8",-68.3908167081999,49.0473013935365
"SiE-Mo-225-9",-68.3909958606797,49.0470170676022
"SiE-Mo-225-10",-68.3918395462783,49.0467814529198
"SiE-El-50-6",-68.391546483994,49.0488383894741
"SiE-El-50-7",-68.3916069099446,49.0487420293398
"SiE-El-50-8",-68.3901287351746,49.0494434421418
"SiE-El-50-9",-68.3913377447855,49.0489054762659
"SiE-El-50-10",-68.3903599628763,49.0493866279146
"SiE-El-75-6",-68.3906485607277,49.0490112473836
"SiE-El-75-7",-68.3898260619854,49.0491779562309
"SiE-El-75-8",-68.391212616714,49.0486692743889
"SiE-El-75-9",-68.3904946257749,49.0489163007865
"SiE-El-75-10",-68.3904109798941,49.0490893275142
"SiE-El-225-6",-68.3885136551644,49.0481555310252
"SiE-El-225-7",-68.3896228355153,49.0478240177467
"SiE-El-225-8",-68.3903439202989,49.0474882652946
"SiE-El-225-9",-68.3886732241211,49.048019717975
"SiE-El-225-10",-68.3881243757108,49.0484956843665
"RfE-Pr-50-6",-68.3788897991005,49.055869616317
"RfE-Pr-50-7",-68.3769714351002,49.0571736698965
"RfE-Pr-50-8",-68.3776675939086,49.0565273122509
"RfE-Pr-50-9",-68.3774301210801,49.0568783260769
"RfE-Pr-50-10",-68.3788167518035,49.0557287543937
"RfE-Pr-75-6",-68.3773802823688,49.0564814131558
"RfE-Pr-75-7",-68.3783771028084,49.0556749539363
"RfE-Pr-75-8",-68.3786805307556,49.0556830600134
"RfE-Pr-75-9",-68.3779748677946,49.0561956952135
"RfE-Pr-75-10",-68.3783567286757,49.0557690933015
"RfE-Pr-225-6",-68.3764351128905,49.0553028948783
"RfE-Pr-225-7",-68.375340641475,49.0558568254083
