"station_id","longitude","latitude"
"SiE-Pr-75-1",-68.394534378515,49.0472556312457
"SiE-Pr-75-2",-68.3955907984911,49.0467864112126
"SiE-Pr-75-3",-68.3949062473387,49.0468344435873
"SiE-Pr-75-4",-68.396380359442,49.0463405774608
"SiE-Pr-75-5",-68.3955926762713,49.0466214078084
"SiE-Pr-225-1",-68.3933291244543,49.0461625832884
"SiE-Pr-225-2",-68.3944808304158,49.0455341573058
"SiE-Pr-225-3",-68.3948212256705,49.0453025195302
"SiE-Pr-225-4",-68.3952997000515,49.0452541001231
"SiE-Pr-225-5",-68.3931168040144,49.0462130207478
"SiE-Mo-50-1",-68.3930003077158,49.0481684507882
"SiE-Mo-50-2",-68.3940255509873,49.047718016403
"SiE-Mo-50-3",-68.3931385695648,49.0479943742409
"SiE-Mo-50-4",-68.3927271703292,49.0482908794497
"SiE-Mo-50-5",-68.3936387567206,49.04779193381
"SiE-Mo-75-1",-68.3933792890172,49.0476458314471
"SiE-Mo-75-2",-68.3925130933835,49.0480864400225
"SiE-Mo-75-3",-68.3938215372169,49.0473351468404
"SiE-Mo-75-4",-68.3924119074152,49.0479922816028
"SiE-Mo-75-5",-68.3928993266066,49.0478096562185
"SiE-Mo-225-1",-68.3915288375457,49.0468176999688
"SiE-Mo-225-2",-68.391621304123,49.0469255429344
"SiE-Mo-225-3",-68.3909757561777,49.0472039123668
"SiE-Mo-225-4",-68.3926387530159,49.0462339946245
"SiE-Mo-225-5",-68.3919830831287,49.0467261049428
"SiE-El-50-1",-68.3907530455421,49.0491742583863
"SiE-El-50-2",-68.389442801399,49.0495981785157
"SiE-El-50-3",-68.3910895709642,49.0489086118144
"SiE-El-50-4",-68.3914343098774,49.0487783851217
"SiE-El-50-5",-68.3901255703881,49.0493409960859
"SiE-El-75-1",-68.3916120572712,49.048525645008
"SiE-El-75-2",-68.3908088942578,49.0487655409373
"SiE-El-75-3",-68.3897220013327,49.0492643800492
"SiE-El-75-4",-68.389787688295,49.04940752795
"SiE-El-75-5",-68.3902465437536,49.0490390262699
"SiE-El-225-1",-68.3901917460491,49.0474045739196
"SiE-El-225-2",-68.3897948174845,49.0475100500705
"SiE-El-225-3",-68.3883400843332,49.0483656829218
"SiE-El-225-4",-68.3901581133837,49.0475817528828
"SiE-El-225-5",-68.3896449851765,49.0476220106943
"RfE-Pr-50-1",-68.378535512739,49.0560632479063
"RfE-Pr-50-2",-68.3770537036763,49.0570648657187
"RfE-Pr-50-3",-68.3779885976924,49.0564750258966
"RfE-Pr-50-4",-68.3774392527909,49.056747959073
"RfE-Pr-50-5",-68.3781100273288,49.056144351914
"RfE-Pr-75-1",-68.3782611868942,49.0559252489885
"RfE-Pr-75-2",-68.37669712182,49.056836052761
"RfE-Pr-75-3",-68.3775655079867,49.0564908233964
"RfE-Pr-75-4",-68.3780940373607,49.05605390195
"RfE-Pr-75-5",-68.3778435783479,49.0561440281474
"RfE-Pr-225-1",-68.3756103964855,49.0556964369763
"RfE-Pr-225-2",-68.3751691492316,49.0559357390858
"RfE-Pr-225-3",-68.3764319715694,49.0550438859923
"RfE-Pr-225-4",-68.3759833040774,49.0555467560619
"RfE-Pr-225-5",-68.3753559400025,49.0560296937976
"RfE-Mo-50-1",-68.3755854647969,49.0579130140304
"RfE-Mo-50-2",-68.3749139737224,49.0584982520707
"RfE-Mo-50-3",-68.376369171366,49.0575023782042
"RfE-Mo-50-4",-68.3751176408252,49.0582616073217
"RfE-Mo-50-5",-68.3750695044522,49.0585842927497
"RfE-Mo-75-1",-68.3749829431983,49.0583006362425
"RfE-Mo-75-2",-68.3756688847579,49.0575228877288
"RfE-Mo-75-3",-68.3748184281857,49.0582770516667
"RfE-Mo-75-4",-68.3746216439931,49.0583432207671
"RfE-Mo-75-5",-68.3749710777142,49.0581700181455
