"name","longitude","latitude"
"SiE-Pr-75-1",-68.3957572278286,49.0465800284413
"SiE-Pr-75-2",-68.3962759303111,49.0463368933438
"SiE-Pr-75-3",-68.3948710362754,49.0469462548616
"SiE-Pr-75-4",-68.3945120558905,49.0471840890869
"SiE-Pr-75-5",-68.3950125955652,49.0468904852099
"SiE-Pr-225-1",-68.3933709344572,49.0460605329513
"SiE-Pr-225-2",-68.3938213755512,49.0458746001286
"SiE-Pr-225-3",-68.3947771733376,49.0453595278148
"SiE-Pr-225-4",-68.3948327280468,49.0454807039358
"SiE-Pr-225-5",-68.3946791346284,49.0453092519389
"SiE-Mo-50-1",-68.3930065025226,49.0480493462553
"SiE-Mo-50-2",-68.3939532446189,49.0476916678043
"SiE-Mo-50-3",-68.3927219461611,49.048174219003
"SiE-Mo-50-4",-68.3926658130608,49.0481428798801
"SiE-Mo-50-5",-68.3919715753918,49.0485904706315
"SiE-Mo-75-1",-68.3938858191644,49.0474983210791
"SiE-Mo-75-2",-68.3939792627957,49.0472932936664
"SiE-Mo-75-3",-68.3932742214821,49.0475889425428
"SiE-Mo-75-4",-68.3928261759536,49.0478048522921
"SiE-Mo-75-5",-68.3916381438389,49.0483165222169
"SiE-Mo-225-1",-68.3924497562206,49.046524040601
"SiE-Mo-225-2",-68.390822453555,49.0472747871852
"SiE-Mo-225-3",-68.3914004219254,49.0468471546217
"SiE-Mo-225-4",-68.3912307301184,49.0470285568241
"SiE-Mo-225-5",-68.3920943678779,49.0466897111
"SiE-El-50-1",-68.3898584960575,49.049534861302
"SiE-El-50-2",-68.3911318129169,49.0488999535989
"SiE-El-50-3",-68.3900318049386,49.0495231987248
"SiE-El-50-4",-68.3893845964631,49.0496199286069
"SiE-El-50-5",-68.3899229633725,49.0495731179839
"SiE-El-75-1",-68.3896879015396,49.0492877401019
"SiE-El-75-2",-68.3900158515393,49.0491190722295
"SiE-El-75-3",-68.3915576268489,49.0483692953988
"SiE-El-75-4",-68.390371395794,49.0491049099905
"SiE-El-75-5",-68.3906374734351,49.0488523113631
"SiE-El-225-1",-68.3892074738036,49.047912150982
"SiE-El-225-2",-68.388905174017,49.0479690628338
"SiE-El-225-3",-68.3902186717851,49.0474350486125
"SiE-El-225-4",-68.3879550859662,49.0483405552475
"SiE-El-225-5",-68.3893670683456,49.0477989916187
"RfE-Pr-50-1",-68.3783413585228,49.0560935450869
"RfE-Pr-50-2",-68.3773901278999,49.0568825284626
"RfE-Pr-50-3",-68.37833185429,49.0561234392758
"RfE-Pr-50-4",-68.3777860642901,49.0564100320586
"RfE-Pr-50-5",-68.3780212595128,49.0563864975075
"RfE-Pr-75-1",-68.3774861652824,49.0562662060167
"RfE-Pr-75-2",-68.3770888544162,49.0567810251821
"RfE-Pr-75-3",-68.3782984308648,49.0557137585993
"RfE-Pr-75-4",-68.3785379164374,49.055523710895
"RfE-Pr-75-5",-68.3781151043531,49.0560593977254
"RfE-Pr-225-1",-68.3754756559854,49.0557268060113
"RfE-Pr-225-2",-68.3751974972488,49.0559774533177
"RfE-Pr-225-3",-68.3760348339798,49.0553974850996
"RfE-Pr-225-4",-68.3759017686033,49.0554630665089
"RfE-Pr-225-5",-68.3755510595906,49.0558752519287
"RfE-Mo-50-1",-68.3764023162561,49.0574185527375
"RfE-Mo-50-2",-68.3752348476508,49.0582144940732
"RfE-Mo-50-3",-68.3759202072433,49.0579051141
"RfE-Mo-50-4",-68.3762809075925,49.0576379651824
"RfE-Mo-50-5",-68.376624992424,49.0573813091678
"RfE-Mo-75-1",-68.375942039048,49.0576007541923
"RfE-Mo-75-2",-68.3755573436094,49.0576506631221
"RfE-Mo-75-3",-68.3750469152505,49.0579962602268
"RfE-Mo-75-4",-68.375268742644,49.0579232044336
"RfE-Mo-75-5",-68.376232515117,49.0573643231079
"RfE-Mo-225-1",-68.3734457392829,49.0572672246257
"RfE-Mo-225-2",-68.3747988237602,49.0561611188987
"RfE-Mo-225-3",-68.3737170368616,49.0569878572236
"RfE-Mo-225-4",-68.374390591326,49.0566711881215
"RfE-Mo-225-5",-68.3749032005264,49.0561100562484
"RfE-El-50-1",-68.3737210082688,49.059473308635
"RfE-El-50-2",-68.3740214680299,49.0590189708261
"RfE-El-50-3",-68.3728802001345,49.0599753544106
"RfE-El-50-4",-68.3740662199597,49.0590184563258
"RfE-El-50-5",-68.3735699620708,49.0595486153773
"RfE-El-75-1",-68.3740691681204,49.0588123624193
"RfE-El-75-2",-68.3730430393432,49.0595546867257
"RfE-El-75-3",-68.3745928271855,49.0584827720247
"RfE-El-75-4",-68.3739050914086,49.0588417283938
"RfE-El-75-5",-68.3740221618592,49.058946567992
"RfE-El-225-1",-68.3725463292959,49.057912396976
"RfE-El-225-2",-68.3717749190529,49.0582788480265
"RfE-El-225-3",-68.3722087878784,49.0581892608273
"RfE-El-225-4",-68.3719700706412,49.0582510220314
"RfE-El-225-5",-68.3727687400892,49.0578366711633
"SiO-Pr-50-1",-68.4274150023157,49.0417470782846
"SiO-Pr-50-2",-68.4287564016577,49.0417283021924
"SiO-Pr-50-3",-68.4276439508341,49.0417244159457
"SiO-Pr-50-4",-68.4264666815828,49.041917017441
"SiO-Pr-50-5",-68.4273371854671,49.0419266028652
"SiO-Pr-75-1",-68.4286983416794,49.0416591468904
"SiO-Pr-75-2",-68.427468234373,49.0415819276402
"SiO-Pr-75-3",-68.4259754074061,49.0416524654662
"SiO-Pr-75-4",-68.4265945133783,49.0416447147508
"SiO-Pr-75-5",-68.4259211042112,49.0415913223902
"SiO-Pr-225-1",-68.4263762822823,49.0403527525942
"SiO-Pr-225-2",-68.4262546517307,49.0402093150072
"SiO-Pr-225-3",-68.4284037906218,49.0402846825526
"SiO-Pr-225-4",-68.428167012002,49.0401560600258
"SiO-Pr-225-5",-68.4288360126915,49.0402711057443
"SiO-Mo-50-1",-68.4317898476246,49.0416263067895
"SiO-Mo-50-2",-68.4302146450201,49.0417862449825
"SiO-Mo-50-3",-68.4299753596119,49.0417536761189
"SiO-Mo-50-4",-68.4297964230245,49.0417497862965
"SiO-Mo-50-5",-68.4303824798804,49.0418124227233
"SiO-Mo-75-1",-68.4304801049857,49.0415974718609
"SiO-Mo-75-2",-68.4306594380116,49.0415573149466
"SiO-Mo-75-3",-68.4316832814805,49.0414462626652
"SiO-Mo-75-4",-68.4294784767918,49.0415008258522
"SiO-Mo-75-5",-68.4315500540485,49.0415153764732
"SiO-Mo-225-1",-68.4296796878889,49.04023910864
"SiO-Mo-225-2",-68.4293928002633,49.04029588958
"SiO-Mo-225-3",-68.4317873294361,49.0401236487006
"SiO-Mo-225-4",-68.4305433744667,49.0401046463127
"SiO-Mo-225-5",-68.4296221820867,49.0401097445833
"SiO-El-50-1",-68.4337822679122,49.0415791484553
"SiO-El-50-2",-68.4336765590748,49.0416793226414
"SiO-El-50-3",-68.4343647884757,49.0416927432737
"SiO-El-50-4",-68.4327627333452,49.0416020789689
"SiO-El-50-5",-68.4337731919988,49.0417831284944
"SiO-El-75-1",-68.4329209932322,49.0415394980858
"SiO-El-75-2",-68.4348321618668,49.0415434194997
"SiO-El-75-3",-68.4349122403931,49.041365798925
"SiO-El-75-4",-68.4332736470305,49.0413881146941
"SiO-El-75-5",-68.4344792586081,49.0414886462
"SiO-El-225-1",-68.4319955710787,49.0401744718061
"SiO-El-225-2",-68.432761408906,49.0402407011684
"SiO-El-225-3",-68.4328595252413,49.0401068718482
"SiO-El-225-4",-68.4334178078508,49.0401910527993
"SiO-El-225-5",-68.432372260261,49.0401968134566
"RfO-Pr-50-1",-68.4505607350977,49.0415834234328
"RfO-Pr-50-2",-68.4515613346724,49.0417262192024
"RfO-Pr-50-3",-68.4514264666051,49.0416636414262
"RfO-Pr-50-4",-68.4487274104672,49.0415624067765
"RfO-Pr-50-5",-68.4509429259387,49.0415880351806
"RfO-Pr-75-1",-68.450581361681,49.0414720281308
"RfO-Pr-75-2",-68.4498249650429,49.041324444625
"RfO-Pr-75-3",-68.451018038,49.041488737893
"RfO-Pr-75-4",-68.4502752814929,49.0415228476798
"RfO-Pr-75-5",-68.4504679279257,49.041486318625
"RfO-Pr-225-1",-68.44988542958,49.0399127469849
"RfO-Pr-225-2",-68.4509778115536,49.0401073776863
"RfO-Pr-225-3",-68.451651411099,49.0400799976964
"RfO-Pr-225-4",-68.4495713624069,49.0398914957779
"RfO-Pr-225-5",-68.450755020803,49.0400449163167
"RfO-Mo-50-1",-68.4522778575382,49.0417661827007
"RfO-Mo-50-2",-68.4521358183522,49.0417692685503
"RfO-Mo-50-3",-68.4523246806507,49.041751604024
"RfO-Mo-50-4",-68.4538133179791,49.0420498449329
"RfO-Mo-50-5",-68.4520027454504,49.0417057893574
"RfO-Mo-75-1",-68.4542772646311,49.0417672739935
"RfO-Mo-75-2",-68.4520579893847,49.0416714372136
"RfO-Mo-75-3",-68.4534399715773,49.0416031673205
"RfO-Mo-75-4",-68.4540242802988,49.0418548316287
"RfO-Mo-75-5",-68.4538387792395,49.041791926029
"RfO-Mo-225-1",-68.4541664528953,49.0403295280769
"RfO-Mo-225-2",-68.4535179120609,49.0402587127529
"RfO-Mo-225-3",-68.4527741777252,49.0401778042295
"RfO-Mo-225-4",-68.4538327693928,49.0403822793096
"RfO-Mo-225-5",-68.4531671351462,49.0403845457752
"RfO-El-50-1",-68.4563917847633,49.0422437220582
"RfO-El-50-2",-68.455001938469,49.0420902123395
"RfO-El-50-3",-68.4561266732712,49.0422215922111
"RfO-El-50-4",-68.4562340412861,49.0421427031114
"RfO-El-50-5",-68.4575664006559,49.0423061219647
"RfO-El-75-1",-68.4554072585431,49.0418572769581
"RfO-El-75-2",-68.4568885542635,49.0419470563907
"RfO-El-75-3",-68.4558518946628,49.0418522522942
"RfO-El-75-4",-68.4552003914912,49.0418021348169
"RfO-El-75-5",-68.4573132732275,49.0420226233176
"RfO-El-225-1",-68.4569349162117,49.0406399408573
"RfO-El-225-2",-68.4558863656529,49.0405215067143
"RfO-El-225-3",-68.4578894667479,49.0408384355081
"RfO-El-225-4",-68.4571957070272,49.040751438233
"RfO-El-225-5",-68.4557797799821,49.0405857208802
